10140 alexander ave~fides_delim~https://www.zillow.com/homedetails/10140-Alexander-Ave-South-Gate-CA-90280/21034652_zpid/~fides_delim~10140 Alexander Ave, South Gate, CA 90280 | Zillow~fides_delim~View this $999999 5 bed, 4.0 bath, 2350 sqft single family home located at <em>10140 Alexander Ave</em> built in 1942 on Zillow. MLS # DW22155416.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.redfin.com/CA/South-Gate/10140-Alexander-Ave-90280/home/7382945~fides_delim~10140 Alexander Ave, South Gate, CA 90280 - Redfin~fides_delim~For Sale: 5 beds, 4 baths ∙ 2350 sq. ft. ∙ <em>10140 Alexander Ave</em>, South Gate, CA 90280 ∙ $999999 ∙ MLS# DW22155416 ∙ Amazing single family Property with ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.trulia.com/p/ca/south-gate/10140-alexander-ave-south-gate-ca-90280--2077692545~fides_delim~10140 Alexander Ave, South Gate, CA 90280 - Trulia~fides_delim~<em>10140 Alexander Ave</em>, South Gate, CA 90280 is a 5 bedroom, 4 bathroom, 2,350 sqft multi-family built in 1942. This property is currently available for sale ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.realtor.com/realestateandhomes-detail/10140-Alexander-Ave_South-Gate_CA_90280_M14029-04274~fides_delim~10140 Alexander Ave, South Gate, CA 90280 - Realtor.com~fides_delim~<em>10140 Alexander Ave</em>, South Gate, CA 90280 is pending. View 1 photos of this 5 bed, 4 bath, 2350 sqft. multi family home with a list price of $999999.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.coldwellbankerhomes.com/ca/south-gate/10140-alexander-ave/pid_48165400/~fides_delim~10140 Alexander Ave, South Gate, CA 90280 - MLS ...~fides_delim~For Sale - <em>10140 Alexander Ave</em>, South Gate, CA - $999999. View details, map and photos of this multi-family property with 0 bedrooms and 0 ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.movoto.com/south-gate-ca/10140-alexander-ave-south-gate-ca-90280-202_dw22155416/~fides_delim~10140 Alexander Ave, South Gate, CA 90280 | 23 Photos~fides_delim~For Sale: Multi-Family home, $999999, null Bd, null Ba, 0 Sqft, $-/Sqft, at <em>10140 Alexander Ave</em>, South Gate, CA 90280.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.compass.com/listing/10140-alexander-avenue-south-gate-ca-90280/1090873914122026113/~fides_delim~10140 Alexander Avenue, South Gate, CA 90280 | Compass~fides_delim~<em>10140 Alexander Avenue</em>, South Gate, CA 90280 is a multi-family home listed for sale at $999999. This is a 5-bed, 4-bath, 2350 sqft property.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.opendoor.com/homes/10140-alexander-ave-south-gate-ca-90280~fides_delim~10140 Alexander Ave, South Gate, CA 90280 | Opendoor~fides_delim~Sold for $585000 on Dec 2, 2021. 2 bed, 1.0 bath, 894 sq ft home at <em>10140 Alexander Ave</em>, South Gate, CA 90280.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.rockethomes.com/homes/10140-alexander-ave-s-gate-ca-90280~fides_delim~10140 Alexander Ave, South Gate, CA, 90280 - Rocket Homes~fides_delim~Property photo 0 featured at <em>10140 Alexander Ave</em>, South Gate, CA 90280. MLS logo Listing Office: Century 21 AllstarsListing Agent: Jose Rosales.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.estately.com/listings/info/10140-alexander-avenue-south-gate-ca-90280~fides_delim~10140 Alexander Avenue South Gate, CA 90280 - Estately~fides_delim~<em>10140 Alexander Ave</em>, South Gate, CA 90280 is a 4876 sqft multifamily now for sale at $999999. MLS# DW22155416.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://tiffany-real-estate-100422505.remax.com/ca/south-gate/home-details/10140-alexander-ave-south-gate-ca-90280/8204309468304759708/M00000093/21791616~fides_delim~10140 ALEXANDER AVE, South Gate, CA 90280 For Sale~fides_delim~Take a closer look at this $999999, 2350 SqFt, Multi-Family for sale, located at <em>10140 ALEXANDER AVE</em> in South Gate, CA 90280.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.remax.com/homes-for-sale/ca/south-gate/city/0673080/page-3~fides_delim~South Gate, CA Real Estate &amp; Homes for Sale | RE/MAX~fides_delim~South Gate, CA Real Estate and Homes for Sale. Pending. Favorite. <em>10140 ALEXANDER AVE</em>, South Gate, CA 90280 - Image 1 ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.homes.com/south-gate-ca/homes-for-sale/bryson-avenue-elementary-school-school-zone/id-062271002870/~fides_delim~Homes near Bryson Avenue Elementary School for Sale~fides_delim~Welcome to 10107 <em>Alexander Avenue</em>, South Gate!!! Two Units, two car detached garage, long driveway. Front house consists of 4 bedrooms, 1.5 bathrooms, large ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.pacificsothebysrealty.com/sales/south-gate-ca-usa~fides_delim~South Gate Homes for Sale~fides_delim~9201 California Avenue. 9201 California Avenue South Gate, California 90280 ... 11910 Garfield Avenue ... <em>10140 Alexander Avenue</em>. <em>10140 Alexander Avenue</em> ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.sothebysrealty.com/eng/sales/south-gate-ca-usa~fides_delim~South Gate, CA Luxury Real Estate - Homes for Sale~fides_delim~Viewing 24 of 56 Homes for Sale in South Gate · 5595 Gardendale Street · 13333 Paramount Boulevard · 11910 Garfield <em>Avenue</em> · 2789 Laurel Place · <em>10140 Alexander</em> ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.propertyshark.com/homes/US/Multi-Family-Homes-For-Sale/CA/South-Gate.html~fides_delim~24 Multi-Family Homes &amp; Duplexes for Sale in South Gate~fides_delim~<em>10140 Alexander Avenue</em>, South Gate, CA 90280 ... 7713 California Avenue is an 8-unit multifamily investment asset located in the highly ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.loopnet.com/Listing/19000768/10140-Alexander-Columbia-MO/~fides_delim~10140 Alexander, Columbia, MO, 65203 - LoopNet~fides_delim~Traffic · : Passmore Dr · : Cahuenga <em>Blvd</em> · : Barham <em>Blvd</em> · : Prospect <em>Ave</em>.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.realtyexecutives.com/office/allcities/propertysearch/south%20gate%20ca_location/33.97994616810953,-118.11417139159391,33.89449488828748,-118.27412760840605_latlon/12_zoom/1_page~fides_delim~Lakewood Real Estate - Realty Executives~fides_delim~$999,999; <em>10140 Alexander Avenue</em>, South Gate, CA 90280; 5 bed, 4 bath; Listing ID: 305699722; PENDING. Courtesy of: Jose Rosales, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.point2homes.com/US/Multi-Family-Homes-For-Sale/CA/South-Gate.html~fides_delim~Multi-Family Homes for Sale in South Gate, CA | Point2~fides_delim~<em>10140 Alexander Avenue</em>, South Gate, CA 90280 ... Multi-Family Home for sale in 9418 Compton Ave, Los Angeles, CA,. $745,000 USD ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.century21.com/real-estate/south-gate-ca-90280/LZ90280/?pt=1~fides_delim~90280 Houses for Sale - South Gate - Century 21~fides_delim~<em>10140 Alexander Ave</em>. South Gate CA 90280. Listed By CENTURY 21 Allstars. &lt;. 1. 4. &gt; FOR SALE. $700,000. 2 beds. 1 bath. 899 sq. ft. 8913 Hildreth Avenue.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.realtyhop.com/building/10531-otis-street-south-gate-ca-90280~fides_delim~10531 Otis Street, South Gate, CA 90280 - RealtyHop~fides_delim~<em>10140 Alexander Avenue</em>. 1 Story; 1 Unit for Sale. <em>10140 Alexander Avenue</em>, South Gate, CA 90280Multifamily in South Gate. House at 9832 Otis Street, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://blockshopper.com/ca/los-angeles-county/cities/palmdale/streets/alexander-ave?page=3&zip_id=90280~fides_delim~Alexander Avenue, 90280, CA | BlockShopper.com~fides_delim~<em>10140 Alexander Avenue</em>, South Gate, CA 90280 ... Search homeowner info. ... By signing up you agree to receive email newsletters or alerts from Alexander Avenue .~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.jesusbarronrealestate.com/south-gate-homes-for-sale/between-900000-1-million/~fides_delim~$1 Million South Gate CA Real Estate, Homes, Condos for Sale~fides_delim~<em>10140 Alexander Avenue</em>, South Gate. $999,999. DW22155416 MLS ⋅ Pending Status. Amazing single family Property with two Brand new ADU's.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://zerodown.com/homes-for-sale/cudahy--ca/5-bedroom-homes-for-sale~fides_delim~5 Bedroom Homes for Sale in Cudahy, CA | ZeroDown~fides_delim~10107 Alexander Avenue, South Gate, CA 90280 ... <em>10140 Alexander Avenue</em>, South Gate, CA, 90280, ... 10885 San Vincente Avenue, Lynwood, CA, 90262,.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.bhhscalifornia.com/for-sale/CA/South-Gate~fides_delim~Houses for Sale in California South Gate~fides_delim~Photo of <em>10140 Alexander Avenue</em> VIRTUAL TOUR. <em>10140 Alexander Avenue</em>, South Gate, CA 90280. $999,999 Approx. USD 5 bd •.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://opengovus.com/los-angeles-county-property/6218006051~fides_delim~10118 Alexander Ave, South Gate, 90280-6226 - OpenGovUS~fides_delim~10118 Alexander Ave, South Gate, 90280-6226 (AIN# 6218006051) is a parcel in the County ... <em>10140 Alexander Ave</em>, South Gate, CA 90280-6226, $402,122, 1942.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.apartmenthomeliving.com/south-gate-ca/tweedy-mile-business-district/apartments-for-rent/1-bedroom?page=3~fides_delim~1 Bedroom Tweedy Mile Business District Apartments for Rent~fides_delim~9410 <em>Alexander Ave</em>South Gate, CA 90280. 1 bedroom apartments. View Details ... View Me. <em>10140</em>-10144 California Ave Apartments ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://homefinder.com/homes-for-sale/CA/South-Gate/neighborhood/Vinvale~fides_delim~Vinvale Homes for Sale in South Gate, CA - HomeFinder~fides_delim~5701 Biscayne Blvd Apt 401. <em>10140 Alexander Avenue</em>,. South Gate, CA 90280. $999,999 For Sale. 2,350 Sqft. Listing Courtesy of:.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://clustrmaps.com/d/CA/South-Gate/Alexander-Avenue~fides_delim~Alexander Avenue, South Gate, California - ClustrMaps~fides_delim~See info on businesses located on Alexander Avenue, South Gate, examine issued ... <em>10140 Alexander Avenue</em> Benita Parra is a resident.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.a-1homebuyer.net/south-gate-homes-for-sale/~fides_delim~South Gate CA Real Estate, Homes, Condos for Sale~fides_delim~This is a must see, call today. <em>10140 Alexander Avenue</em>, South Gate.~fides_delim~totalcount
10140 alexander ave~fides_delim~http://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?inquirytype=EntityName&directionType=PreviousList&searchNameOrder=ALEXPLUDWINSKIPA%20P050001433580&aggregateId=domp-p05000143358-945b05a1-ee2c-4b7d-945c-90cbe24712fb&searchTerm=ALEX%20ORELLANA%20CORP&listNameOrder=ALEXPHILISTINHOMEREPAIR%20P960000611790~fides_delim~Detail by Entity Name - Sunbiz.org - Division of Corporations~fides_delim~18246 COLLINS <em>AVE</em> SUNNY ISLES, FL 33160 ... Registered Agent Name &amp; Address PLUDWINSKI, <em>ALEXANDER</em>. <em>10140</em> WEST BAY ... <em>10140</em> WEST BAY HARBOR DRIVE # 504~fides_delim~totalcount
10140 alexander ave~fides_delim~https://avenue-road.com/products/monica-dining-table-003-230-10140~fides_delim~Monica Dining Table - Avenue Road~fides_delim~Monica Dining Table Dining Tables by Pascali Semerdjian | In addition to reissuing some of the most incredible historic designs of the 20th Century, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://howlingcow.ncsu.edu/harris-teeter-stores/~fides_delim~Howling Cow at Harris Teeter - NC State University~fides_delim~Cary Park Town Center <em>10140</em> Green Level Church Rd., Cary; Cary Village Square Shopping Center 885 Walnut St. ... Alexander Pointe 850 Jake <em>Alexander Blvd</em>. W ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.zumper.com/address/10140-ridgefield-dr-indianapolis-in-46235-usa~fides_delim~10140 Ridgefield Dr, Indianapolis, IN 46235, USA - 1 unit Rental~fides_delim~Nine+Eighteen 918 Fort Wayne <em>Ave</em> is an apartment building with 2 floorplans, and 1–2 bedrooms units available. It is located in the Downtown Indianapolis ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.pnas.org/doi/10.1073/pnas.96.18.10140~fides_delim~Pearling in cells: A clue to understanding cell shape - PNAS~fides_delim~by R Bar-Ziv · 1999 · Cited by 184 — Roy Bar-Ziv, Tsvi Tlusty, Elisha Moses, +1 , Samuel A. Safran, and <em>Alexander</em> Bershadsky -1Authors Info &amp; Affiliations. August 31, 1999. 96 (18) <em>10140</em>-10145.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://unmask.com/address/10140-San-Luis-Avenue--South_Gate-CA-90280/~fides_delim~10140 San Luis Avenue, South Gate, CA 90280 - UnMask.com~fides_delim~100% FREE reverse address search for <em>10140</em> San Luis <em>Avenue</em>, South Gate, CA 90280! Find current owner, address history, email, relatives, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://doctor.webmd.com/doctor/elena-alexander-f2573cae-cb37-492a-ad59-0e7a3f322154/locations~fides_delim~Times, Locations &amp; Directions for Dr. Elena Alexander~fides_delim~AADM. <em>10140</em> W Lake Pleasant Pkwy Suite1220. Peoria, ; ASPEN DENTAL GOODYEAR. 15530 W Roosevelt St Ste 106. Goodyear, ; ASPEN DENTAL. 1775 E Florence <em>Blvd</em>. Casa ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.cityofsouthgate.org/files/sharedassets/public/government/city-council/documents/resolution-7757.pdf~fides_delim~Resolution No. 7757 City of South Gate Los Angeles County ...~fides_delim~district from Hunt Avenue to State Street. ZONE 3 - Hollydale Commercial District is comprised of the ... <em>10140</em> CAPISTRANO AVE ... 8954 <em>ALEXANDER AVE</em>.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.truepeoplesearch.com/find/address/10140-felton-ave-2_inglewood-ca-90304~fides_delim~10140 Felton Ave 2, Inglewood, CA 90304 - Get Owner Info~fides_delim~Find who lives at <em>10140</em> Felton <em>Ave</em> 2 in Inglewood, CA 90304 for free! Get owner name, cell phone number, email address, relatives, friends and a lot more.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.truepeoplesearch.com/find/chavez/pablo/area/ca/south_gate~fides_delim~Pablo Chavez in South Gate, California - True People Search~fides_delim~<em>10140 Alexander Ave</em> South Gate, CA 90280 (Mar 1999 - Jul 2013). 2409 Santa Ana N Los Angeles, CA 90059 (Aug 1993 - Sep 2012). 3138 Indiana Ave #C~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.starbucks.com/store-locator/store/6621~fides_delim~Harris Teeter Cary 298: Starbucks Coffee Company~fides_delim~<em>10140</em> Green Level Church Road, Cary. Open until 7:00 PM. In store ... OKelly Chapel <em>Rd</em> &amp; Parkside Main St ... 7854 <em>Alexander</em> Promenade Pl., Raleigh.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.retirebetternow.com/north-west-las-vegas/homes-with-skirting-for-sale/?pg=400~fides_delim~North West Las Vegas Real Estate &amp; Homes with Skirting For ...~fides_delim~5697 Silver Cascade Ave Las Vegas, NV 89131 ... 10550 <em>Alexander Rd</em> #2125 Las Vegas, NV 89129 ... <em>10140</em> Ocicat Ave Las Vegas, NV 89166.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://pubmed.ncbi.nlm.nih.gov/26873604/~fides_delim~Who explicitly requests the ordering of computed tomography ...~fides_delim~by JS Broder · 2016 · Cited by 9 — 2016 Jun;23(3):221-7. doi: 10.1007/<em>s10140</em>-016-1382-5. ... <sup>5</sup> Department of Radiology, University of Wisconsin-Madison, 600 Highland <em>Ave</em>, Madison, WI, 53792, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.facebook.com/biz/simi-valley-california/car-dealership/~fides_delim~25 Best Car dealership Near Simi Valley, California | Facebook~fides_delim~333 likes4811 E. Los Angeles <em>Ave</em>, Simi Valley, CAOpens at 10:00 AM. 2. 1st Nissan of Simi Valley ... <em>Alexander</em> Buick GMC of Simi Valley.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.portsmouthva.gov/DocumentCenter/View/10140/UP-21-08-Staff-Report-Packet~fides_delim~Page 1 of 7 File No. UP-21-08 Department of ... - Portsmouth, VA~fides_delim~Stephen E. Heretick, 715 Loudoun <em>Avenue</em>, Portsmouth, VA 23707 ... ESTATE OF DWIGHT <em>ALEXANDER</em> DIXON. 333 TOWER LOAP <em>RD</em>. PAMPLIN VA 23958.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.fastpeoplesearch.com/address/10140-old-indian-head-rd_upper-marlboro-md-20772~fides_delim~People Living at 10140 Old Indian Head Rd Upper Marlboro MD~fides_delim~Fast and FREE public record search on <em>10140</em> Old Indian Head <em>Rd</em> Upper Marlboro MD 20772. Get contact info for current residents.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://onlinelibrary.wiley.com/doi/abs/10.1002/micr.10140~fides_delim~Adenovirus‐mediated angiopoietin‐1 gene therapy enhances ...~fides_delim~by H Jung · 2003 · Cited by 35 — ... 9500 Euclid <em>Ave</em>., Cleveland, OH 44195Search for more papers by this author. First published: 20 August 2003. https://doi.org/10.1002/micr.<em>10140</em>.~fides_delim~totalcount
10140 alexander ave~fides_delim~http://www.townofalexander.com/pdf%20items/ALEXANDER%202015%20TENTATIVE%20ROLL.pdf~fides_delim~PrintFile - Town of Alexander~fides_delim~Affordable Great Locations Inc <em>Alexander</em> Schoo 182202. 40,400 VILLAGE TAXABLE VALUE. 182,000 ... 3543 Railroad <em>Ave</em> ... <em>10140</em> Brookville <em>Rd</em>. 6.-1-51.~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.rosaliefelix.com/south-gate-homes-for-sale/~fides_delim~South Gate CA Real Estate, Homes, Condos for Sale~fides_delim~<em>10140 Alexander Avenue</em>, South Gate $999,999. Amazing single family Property with two Brand new ADU's. Located in a corner lot in a nice area of South Gate, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://radaris.com/p/Benita/Parra/~fides_delim~Benita Parra Phone Number, Address, Age, Contact ... - Radaris~fides_delim~<em>10140 Alexander Ave</em>, South Gate, CA 90280. also known as: Benita Parra. related to: Fermina Parra: Juancarlos Parra: Carlos Parra, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://nuwber.com/address/CA/South-Gate/10125-Bryson-Ave-90280-6307/579b64c25575dfe84a20b732~fides_delim~10125 Bryson Ave, South Gate, CA, 90280-6307 - Nuwber~fides_delim~Christine Trombley, Jerry Garcia, John V Connaghan and C S Trombley live here. Find out homeowner information, property details, mortgage records, ...~fides_delim~totalcount
10140 alexander ave~fides_delim~https://www.co.genesee.ny.us/docs/ALEXANDER%202022%20TENTATIVE%20ROLL.pdf~fides_delim~PrintFile - Genesee County~fides_delim~Attica Development &amp; Managemen <em>Alexander</em> Schoo 182202 ... Attica Development &amp; Mgt LLC <em>Alexander</em> Schoo 182202 ... <em>10140</em> Brookville <em>Rd</em>.~fides_delim~totalcount
